Date,Open,High,Low,Close,Volume
2024-06-03,170.82,171.05,160.95,163.53,500771
2024-06-04,162.73,164.695,158.88,159.955,484092
2024-06-05,162.31,167.12,161.455,166.225,344197
2024-06-06,165.51,169.465,163.885,166.775,410162
2024-06-07,166.525,169.26,165.88,167.82,344725
2024-06-10,162.59,165.46,159.67,160.365,771074
2024-06-11,160.45,161.18,156.95,159.005,556528
2024-06-12,160.32,162.215,158.74,160.24,427217
2024-06-13,160.3,162.62,157.335,159.91,454944
2024-06-14,158.39,161.325,157.76,159.65,425270
2024-06-17,157.94,159.175,154.15,158.355,427315
2024-06-18,157.24,157.24,153.375,154.62,632526
2024-06-20,155.615,166.8,155.59,161.71,939558
2024-06-21,161.75,163.115,158.04,161.315,335551
2024-06-24,160.11,163.37,158.28,160.24,408798
2024-06-25,160.7,160.99,156.56,160.29,456935
2024-06-26,160.6,160.6,156.0,157.52,849001
2024-06-27,156.925,160.56,156.925,159.47,427422
2024-06-28,160.1,166.44,159.53,162.155,750979
2024-07-01,161.015,161.39,153.67,157.645,591518
2024-07-02,156.92,164.56,156.725,164.27,528985
2024-07-03,164.2,165.14,162.53,163.82,265306
2024-07-05,166.01,174.02,165.77,171.9,514886
2024-07-08,174.8,178.935,173.3,178.67,507851
2024-07-09,177.945,180.32,174.77,177.05,354353
2024-07-10,179.815,187.22,178.01,183.9,444682
2024-07-11,184.27,187.08,177.285,182.16,585498
2024-07-12,182.02,186.97,179.75,181.58,334339
2024-07-15,184.45,185.41,178.58,179.71,290557
2024-07-16,179.44,179.69,174.57,177.525,387016
2024-07-17,169.68,169.8,159.375,159.415,1213066
2024-07-18,163.22,163.24,153.24,155.765,694705
2024-07-19,154.84,155.54,150.63,151.65,489355
2024-07-22,154.33,156.58,152.565,155.985,426147
2024-07-23,154.825,157.03,153.88,154.1,394734
2024-07-24,152.6,153.58,144.55,144.645,759601
2024-07-25,143.765,144.71,136.88,138.28,867909
2024-07-26,140.27,141.28,138.3,139.925,424800
2024-07-29,141.65,144.415,138.76,139.76,361974
2024-07-30,139.925,141.63,134.15,138.12,890879
2024-07-31,150.77,153.53,141.66,144.49,1050008
2024-08-01,145.06,147.29,130.3,132.56,1382328
2024-08-02,133.56,137.08,131.37,132.58,1004565
2024-08-05,122.01,139.13,122.005,134.88,1236392
2024-08-06,135.215,136.35,129.145,130.155,1211206
2024-08-07,133.77,136.23,128.42,128.67,848596
2024-08-08,132.0,136.45,128.995,136.37,642865
2024-08-09,134.57,135.43,132.45,134.3,342334
2024-08-12,134.44,137.97,133.23,136.72,421474
2024-08-13,138.17,141.17,137.62,141.16,506840
2024-08-14,143.05,143.18,137.68,140.68,356014
2024-08-15,143.11,147.95,141.875,147.4,563153
2024-08-16,145.29,149.33,145.29,148.58,382840
2024-08-19,148.37,155.365,147.78,155.28,742835
2024-08-20,156.5,161.94,154.53,156.395,850040
2024-08-21,156.36,158.59,155.09,157.75,442826
2024-08-22,158.54,159.78,151.01,151.75,640160
2024-08-23,153.57,156.4,151.87,154.94,463669
2024-08-26,154.79,158.28,148.94,150.0,622507
