Date,Open,High,Low,Close,Volume
2021-02-23,123.75,126.695,118.43,125.7,3008728
2021-02-24,124.765,125.55,122.23,125.48,1940164
2021-02-25,124.62,126.45,120.56,120.995,2152710
2021-02-26,122.56,124.83,121.29,121.3,2162991
2021-03-01,123.745,127.925,122.835,127.83,2395403
2021-03-02,128.35,128.71,125.025,125.19,1464863
2021-03-03,124.76,125.69,121.88,122.1,1716724
2021-03-04,121.755,123.55,118.63,120.12,2622551
2021-03-05,120.96,121.93,117.575,121.22,3170405
2021-03-08,120.94,121.0,116.215,116.22,3022020
2021-03-09,119.07,122.04,118.8,120.925,2461524
2021-03-10,121.64,122.17,119.46,119.97,2111001
2021-03-11,122.315,123.18,121.26,121.89,2065491
2021-03-12,120.365,121.165,119.17,120.94,1401592
2021-03-15,121.41,124.0,120.5,123.88,930289
2021-03-16,125.7,127.21,124.715,125.66,2196895
2021-03-17,124.08,125.85,122.35,124.66,1807218
2021-03-18,122.86,123.175,120.325,120.56,2073599
2021-03-19,119.91,121.4,119.68,119.91,2166289
2021-03-22,120.35,123.865,120.32,123.425,2035812
2021-03-23,123.29,124.23,122.15,122.595,1753588
2021-03-24,122.87,122.89,120.11,120.11,2449761
2021-03-25,119.455,121.65,119.0,120.6,1973035
2021-03-26,120.4,121.45,118.93,121.18,1759358
2021-03-29,121.665,122.58,120.75,121.04,1677388
2021-03-30,120.11,120.37,118.875,119.83,1570501
2021-03-31,121.65,123.51,121.15,122.15,1999126
2021-04-01,123.66,124.17,122.49,122.985,1691635
2021-04-05,123.81,126.16,123.1,125.81,1632971
2021-04-06,126.52,127.12,125.65,126.24,1263346
2021-04-07,125.8,127.91,125.14,127.91,1476965
2021-04-08,128.94,130.38,128.52,130.38,1550992
2021-04-09,129.89,133.0,129.5,132.97,1737607
2021-04-12,132.53,132.83,130.64,131.29,1324533
2021-04-13,132.45,134.6,131.93,134.425,910076
2021-04-14,134.95,135.0,131.71,132.145,1189712
2021-04-15,133.85,134.99,133.65,134.45,1129875
2021-04-16,134.35,134.67,133.3,134.15,1112643
2021-04-19,133.54,135.465,133.34,134.89,1409161
2021-04-20,135.04,135.53,131.86,133.11,1646095
2021-04-21,132.36,133.73,131.34,133.49,1124004
2021-04-22,132.86,134.145,131.42,131.98,1468976
2021-04-23,132.23,135.12,132.23,134.305,1362641
2021-04-26,134.83,135.06,133.56,134.7,962141
2021-04-27,135.1,135.39,134.12,134.39,997078
2021-04-28,134.37,135.01,133.09,133.67,1680813
2021-04-29,136.55,137.06,132.48,133.47,2694782
2021-04-30,131.8,133.55,131.07,131.44,2095425
2021-05-03,132.04,134.06,131.83,132.55,1367299
2021-05-04,131.35,131.48,126.7,127.96,2286176
2021-05-05,129.21,130.43,127.975,128.075,1125125
