Date,Open,High,Low,Close,Volume
2022-11-25,287.27,287.88,286.51,286.85,203830
2022-11-28,284.69,286.94,281.79,282.65,464348
2022-11-29,282.79,283.31,279.17,280.54,479725
2022-11-30,280.85,293.43,279.99,293.43,1019112
2022-12-01,293.65,295.6,290.97,293.82,663700
2022-12-02,288.56,293.395,288.39,292.62,703758
2022-12-05,290.42,291.67,286.18,287.56,646415
2022-12-06,287.41,287.58,280.265,281.79,644216
2022-12-07,280.36,282.55,278.88,280.42,432457
2022-12-08,281.88,284.795,279.81,283.97,562920
2022-12-09,282.85,285.605,281.65,282.08,409336
2022-12-12,282.19,285.6,281.18,285.6,405100
2022-12-13,296.78,296.81,286.03,288.64,688520
2022-12-14,288.04,291.35,283.32,286.44,717007
2022-12-15,282.23,282.91,275.71,276.85,940130
2022-12-16,276.2,277.76,272.65,274.19,764887
2022-12-19,273.87,273.87,268.5,269.91,481125
2022-12-20,268.565,271.265,266.98,269.55,480087
2022-12-21,270.64,274.77,269.75,273.55,483162
2022-12-22,270.26,270.46,262.51,266.79,917819
2022-12-23,265.41,268.0,263.66,267.34,280505
2022-12-27,266.78,266.78,263.125,263.46,577382
2022-12-28,263.19,265.36,259.745,260.04,1131232
2022-12-29,262.99,267.4,262.28,266.475,865585
2022-12-30,263.35,266.37,262.34,266.37,524404
2023-01-03,268.63,270.09,262.32,264.49,402071
2023-01-04,266.7,267.395,262.6,265.76,654650
2023-01-05,263.97,264.065,261.29,261.58,510243
2023-01-06,263.295,269.9,260.38,268.71,652106
2023-01-09,270.84,275.29,269.935,270.45,719596
2023-01-10,269.48,272.88,269.0,272.88,423201
2023-01-11,274.03,277.66,273.165,277.56,599239
2023-01-12,278.34,279.975,273.76,279.08,676105
2023-01-13,276.43,281.2,276.37,280.94,409279
2023-01-17,280.85,282.83,279.67,281.445,475395
2023-01-18,283.17,284.66,277.685,277.805,603389
2023-01-19,276.11,277.37,273.96,275.0,492278
2023-01-20,276.68,283.01,275.82,282.84,736764
2023-01-23,283.54,290.2,282.75,289.1,930018
2023-01-24,287.5,289.47,286.78,288.46,574001
2023-01-25,283.72,288.32,281.21,287.58,642275
2023-01-26,291.39,293.51,288.56,293.485,623970
2023-01-27,292.08,298.235,292.0,296.16,718088
2023-01-30,292.84,294.37,289.92,290.01,780744
2023-01-31,290.39,294.72,290.24,294.68,561792
2023-02-01,294.42,303.3,292.39,301.02,687618
2023-02-02,307.56,313.665,306.8,311.75,1111955
2023-02-03,304.89,312.315,304.56,306.15,874599
2023-02-06,303.5,305.84,302.25,303.63,540966
2023-02-07,303.48,311.0,302.33,310.045,757292
2023-02-08,308.48,309.45,303.69,304.46,658666
2023-02-09,308.915,308.97,300.23,301.61,716676
2023-02-10,299.49,301.54,297.26,299.71,790502
2023-02-13,301.1,305.06,299.93,304.495,556479
2023-02-14,302.91,307.69,300.93,306.71,736026
2023-02-15,304.9,309.25,304.29,309.25,611154
2023-02-16,304.36,308.37,303.15,303.18,676499
2023-02-17,301.07,301.76,298.13,301.09,780930
2023-02-21,297.21,298.71,293.895,293.93,729607
2023-02-22,294.73,296.09,292.6,294.14,587105
2023-02-23,297.96,298.1,292.57,296.88,660736
2023-02-24,291.44,292.88,290.05,291.79,692195
2023-02-27,295.21,296.44,293.35,293.96,410046
2023-02-28,293.3,296.07,293.04,293.56,438130
2023-03-01,293.06,293.9,290.24,291.03,509452
2023-03-02,288.6,294.43,288.38,293.69,591513
2023-03-03,295.45,299.92,294.89,299.71,589148
2023-03-06,301.1,303.98,299.83,300.03,686198
2023-03-07,300.02,301.01,295.72,296.36,904425
2023-03-08,296.78,298.42,294.965,297.83,740976
2023-03-09,298.31,300.95,291.86,292.6,1149064
2023-03-10,292.78,294.34,287.47,288.54,1074211
2023-03-13,286.66,294.44,285.24,290.7,1050955
2023-03-14,294.38,297.93,293.46,297.35,857947
2023-03-15,294.49,299.235,293.27,298.85,1034085
2023-03-16,298.0,307.17,297.255,306.8,1069409
2023-03-17,306.7,309.08,303.43,305.32,888285
2023-03-20,304.3,306.29,302.01,305.74,769090
2023-03-21,307.93,310.74,306.41,310.23,618504
2023-03-22,310.25,315.19,305.95,306.05,821367
2023-03-23,309.89,314.08,307.06,309.72,1009362
2023-03-24,309.17,310.965,307.02,310.95,705942
2023-03-27,311.645,312.645,307.91,308.68,724433
2023-03-28,308.16,308.16,304.78,307.14,717556
2023-03-29,310.9,313.29,310.07,312.73,986317
2023-03-30,315.23,316.29,313.94,315.69,1302146
2023-03-31,315.92,321.16,315.66,320.83,1015000
2023-04-03,318.75,320.39,317.48,320.17,812455
2023-04-04,320.62,321.63,317.83,319.105,712960
2023-04-05,318.03,318.23,314.07,315.83,1091031
