Date,Open,High,Low,Close,Volume
2024-06-03,172.57,174.5,171.19,173.2,206433
2024-06-04,173.3,173.835,171.89,173.715,212962
2024-06-05,175.23,176.64,174.02,175.27,268333
2024-06-06,175.97,177.135,175.825,176.79,302893
2024-06-07,176.935,177.81,174.3,174.4,318036
2024-06-10,174.99,177.01,172.79,175.09,353062
2024-06-11,176.03,176.81,173.79,176.72,261764
2024-06-12,178.16,180.36,176.13,177.87,442167
2024-06-13,176.015,176.69,174.915,175.11,271594
2024-06-14,174.52,176.995,174.35,176.82,137571
2024-06-17,175.37,178.325,174.915,177.3,194566
2024-06-18,177.185,177.37,174.11,175.11,283061
2024-06-20,175.4,177.26,174.995,176.33,341729
2024-06-21,176.87,180.83,176.75,179.57,383949
2024-06-24,180.17,180.7,178.69,179.21,270077
2024-06-25,179.78,184.27,179.78,184.0,425391
2024-06-26,182.555,184.5,182.525,183.855,315799
2024-06-27,184.28,186.03,184.15,185.32,271795
2024-06-28,184.295,185.07,182.0,182.1,464353
2024-07-01,183.14,183.72,181.355,182.96,208511
2024-07-02,182.01,185.54,181.605,185.27,196349
2024-07-03,184.83,186.08,184.02,185.74,257060
2024-07-05,185.86,190.85,185.86,190.59,251357
2024-07-08,189.89,190.16,187.82,189.0,317837
2024-07-09,190.4,191.16,188.76,189.01,215108
2024-07-10,189.19,191.71,189.13,191.28,202178
2024-07-11,189.865,190.735,185.105,185.59,656562
2024-07-12,185.065,187.07,184.49,184.89,506353
2024-07-15,185.075,188.23,185.065,186.57,204537
2024-07-16,187.31,188.675,183.385,183.79,187350
2024-07-17,182.85,183.495,179.94,181.08,356980
2024-07-18,182.135,182.465,176.47,177.73,347807
2024-07-19,178.93,180.245,177.205,177.8,233708
2024-07-22,180.73,182.69,180.295,181.76,449844
2024-07-23,182.21,183.605,181.55,181.8,480642
2024-07-24,173.65,176.13,171.85,172.67,755317
2024-07-25,172.81,173.29,167.2,167.27,853057
2024-07-26,167.065,168.065,164.06,167.02,878701
2024-07-29,168.82,170.41,168.0,169.56,212868
2024-07-30,170.25,171.215,168.46,170.28,269377
2024-07-31,173.22,174.185,170.04,171.46,453439
2024-08-01,170.51,174.0,168.955,170.78,470587
2024-08-02,166.49,168.48,164.72,166.66,570796
2024-08-05,155.14,164.35,155.0,159.28,1117668
2024-08-06,159.2,160.56,156.45,158.24,1276989
2024-08-07,161.25,162.95,158.51,158.98,528391
2024-08-08,160.64,163.68,160.245,162.12,601650
2024-08-09,159.965,163.78,159.06,163.62,715972
2024-08-12,164.47,164.885,161.85,162.28,237624
2024-08-13,163.41,164.68,163.0,164.14,246958
2024-08-14,162.4,163.185,157.715,160.32,1195942
2024-08-15,160.71,161.63,159.645,161.25,643187
2024-08-16,161.46,165.04,161.17,163.0,436122
2024-08-19,165.21,166.66,164.29,166.62,331891
2024-08-20,166.87,168.635,166.85,167.2,421991
2024-08-21,165.02,166.84,164.775,165.8,435151
2024-08-22,167.14,167.53,163.31,163.85,381986
2024-08-23,164.72,166.16,163.89,165.56,318781
2024-08-26,166.63,167.515,164.51,166.21,212342
2024-08-27,165.995,166.415,164.46,164.66,221004
2024-08-28,165.035,165.57,161.56,162.86,503278
2024-08-29,164.33,165.95,160.27,161.77,531972
2024-08-30,162.56,163.59,161.705,163.3,647580
2024-09-03,161.71,161.71,156.48,157.38,581992
2024-09-04,156.65,158.965,155.99,156.42,520345
2024-09-05,156.3,159.41,156.01,157.26,510167
2024-09-06,157.3,157.8,150.585,150.93,1199033
2024-09-09,152.34,153.395,147.24,148.72,1049848
2024-09-10,150.56,151.24,148.345,148.63,679752
2024-09-11,149.91,151.5,147.55,151.17,849684
2024-09-12,153.78,154.82,152.67,154.69,826920
2024-09-13,155.4,158.37,155.22,157.46,652224
2024-09-16,157.405,158.24,156.61,158.03,596531
2024-09-17,159.1,160.53,158.405,159.36,614708
2024-09-18,159.86,160.5,158.61,159.82,889126
2024-09-19,163.76,163.76,161.38,162.16,591457
2024-09-20,163.295,163.73,162.06,163.54,754023
2024-09-23,164.39,165.39,161.685,161.82,597396
2024-09-24,162.875,163.19,160.7,162.33,808966
2024-09-25,161.6,162.8,161.3,161.49,572090
2024-09-26,163.75,164.05,162.29,162.75,585207
2024-09-27,162.84,165.7,162.645,163.9,456952
2024-09-30,163.44,166.07,163.44,165.83,365116
2024-10-01,167.72,169.13,164.6,167.02,945718
2024-10-02,166.49,167.51,164.775,165.83,489249
2024-10-03,164.425,166.625,163.95,165.86,491871
2024-10-04,168.22,168.22,165.49,167.03,511645
2024-10-07,167.715,168.44,162.755,162.99,563752
2024-10-08,164.01,164.68,162.87,164.38,435040
2024-10-09,163.39,164.805,159.745,161.89,977646
2024-10-10,160.97,163.07,160.41,162.08,410384
2024-10-11,162.145,163.895,161.24,163.31,291568
2024-10-14,163.5,166.225,163.46,164.95,295835
2024-10-15,165.77,167.67,164.635,165.54,794385
2024-10-16,164.555,165.78,163.78,165.14,339619
2024-10-17,165.73,166.32,162.76,162.91,734752
2024-10-18,163.13,164.69,163.13,163.39,372053
2024-10-21,163.08,164.5,162.62,164.1,347672
2024-10-22,163.06,165.76,163.05,165.16,317558
2024-10-23,164.77,165.81,161.925,162.78,375146
2024-10-24,162.85,163.31,161.01,162.72,685028
2024-10-25,163.67,165.575,163.43,165.27,494409
2024-10-28,168.75,168.75,163.96,166.77,921831
2024-10-29,167.745,170.37,167.12,169.7,799757
2024-10-30,180.805,182.0,174.06,174.41,1962538
2024-10-31,173.06,176.79,171.03,171.1,1712245
2024-11-01,169.96,172.32,168.88,171.27,1013472
2024-11-04,169.93,170.72,168.02,169.31,625287
2024-11-05,169.51,170.53,168.86,169.74,502725
2024-11-06,173.84,176.87,173.565,176.52,699596
2024-11-07,177.51,181.08,177.215,180.73,593544
2024-11-08,180.705,180.875,178.08,178.36,535572
2024-11-11,178.69,180.53,178.58,180.44,402780
2024-11-12,179.765,182.465,179.46,181.67,480010
2024-11-13,180.6,180.9,178.59,178.95,1165821
2024-11-14,178.14,178.8,174.36,175.59,755199
2024-11-15,173.815,174.12,171.225,172.47,815878
2024-11-18,173.46,175.43,172.915,175.33,560444
2024-11-19,173.71,178.86,173.59,178.09,777047
2024-11-20,177.265,177.59,173.79,175.99,383804
2024-11-21,173.92,174.03,163.71,167.64,2345359
2024-11-22,165.29,166.45,163.93,164.73,1304189
2024-11-25,166.075,168.61,165.64,167.62,707370
2024-11-26,167.745,169.805,167.7,169.06,572235
2024-11-27,169.08,169.47,168.02,169.3,393059
2024-11-29,168.71,169.31,167.19,168.93,332429
2024-12-02,168.81,172.07,168.58,171.48,502142
2024-12-03,171.49,172.61,170.85,171.27,1109966
2024-12-04,171.145,174.9,171.14,174.35,1549074
2024-12-05,175.59,175.99,172.33,172.69,585198
2024-12-06,171.97,175.07,171.9,174.64,544379
2024-12-09,173.96,176.26,173.71,175.44,690234
2024-12-10,182.82,186.35,181.13,185.17,1807288
2024-12-11,185.305,195.58,184.91,195.46,1802515
2024-12-12,195.07,195.16,191.735,191.93,1158842
2024-12-13,191.195,192.72,189.66,189.78,568860
2024-12-16,192.835,199.0,192.685,196.72,1058883
2024-12-17,197.11,201.41,195.03,195.41,1561522
2024-12-18,195.195,196.98,187.765,188.25,903475
2024-12-19,191.69,192.93,188.38,188.44,1146391
2024-12-20,185.735,192.88,185.26,191.5,806086
2024-12-23,192.6,193.955,190.16,190.85,162651
2024-12-24,194.94,196.02,193.8,195.98,281135
2024-12-26,195.265,196.72,194.4,195.585,356410
2024-12-27,194.815,195.165,190.7,192.76,458564
2024-12-30,189.53,192.54,189.175,191.27,381112
2024-12-31,191.26,191.96,188.54,189.36,549631
2025-01-02,190.63,191.99,187.51,189.41,584041
2025-01-03,191.51,193.19,190.0,191.71,637218
2025-01-06,194.01,198.15,193.96,196.9,932339
2025-01-07,197.305,201.0,194.62,195.57,910736
2025-01-08,192.57,196.28,192.395,193.96,1277154
2025-01-10,194.22,196.48,190.33,192.0,1337024
2025-01-13,190.195,191.18,187.38,191.01,736146
2025-01-14,191.405,191.925,188.32,189.65,581738
2025-01-15,193.05,196.34,191.86,195.5,782254
2025-01-16,194.29,195.47,192.82,192.91,485029
2025-01-17,196.53,197.21,193.78,195.99,579267
2025-01-21,199.09,202.2,197.875,197.98,909304
2025-01-22,198.97,200.46,197.545,198.33,624792
2025-01-23,198.285,200.29,195.215,197.95,1149364
2025-01-24,198.11,200.9,198.1,200.185,764876
2025-01-27,192.44,196.865,190.73,191.97,1424420
2025-01-28,192.745,195.48,190.74,195.27,841035
2025-01-29,195.725,196.77,193.455,195.34,723321
2025-01-30,198.15,201.37,197.67,200.83,1077614
2025-01-31,201.94,205.46,201.94,204.05,1359990
2025-02-03,200.65,203.74,200.175,201.28,1013285
2025-02-04,203.26,207.0,202.82,206.23,1462966
2025-02-05,191.22,192.7,188.05,191.49,2246500
2025-02-06,189.2,192.09,188.73,191.53,965217
2025-02-07,190.94,191.18,183.24,185.32,1484385
2025-02-10,187.32,188.18,185.88,186.39,821109
2025-02-11,185.05,186.9,184.3,185.35,667898
2025-02-12,183.41,185.04,181.83,183.57,810779
2025-02-13,184.22,186.28,183.15,186.12,600527
2025-02-14,185.05,186.4,184.32,185.18,751104
2025-02-18,185.57,185.9,181.75,183.74,958059
2025-02-19,184.18,185.46,183.59,185.26,629386
2025-02-20,184.71,185.28,182.78,184.59,630085
2025-02-21,185.16,185.27,179.1,179.665,1106202
2025-02-24,182.13,183.065,178.89,179.31,1026548
2025-02-25,178.19,178.715,174.715,175.48,1492806
2025-02-26,175.08,176.07,171.6,172.73,1698104
2025-02-27,173.97,174.495,167.95,168.44,1593903
2025-02-28,168.515,170.61,166.79,170.36,1422668
2025-03-03,171.775,173.36,165.94,166.94,1627044
2025-03-04,166.47,173.27,165.82,170.94,1693745
2025-03-05,170.44,173.75,169.07,173.02,1923814
2025-03-06,170.78,174.8,170.605,172.33,1096022
2025-03-07,171.37,174.95,170.28,173.81,1102667
2025-03-10,168.17,168.45,163.69,165.9,1886643
2025-03-11,164.9,166.73,161.37,164.04,1146224
2025-03-12,166.575,167.63,163.56,167.04,778648
2025-03-13,166.085,166.085,162.14,162.75,761211
2025-03-14,163.16,165.925,162.55,165.42,2041878
2025-03-17,165.26,166.3,163.71,164.24,1185859
2025-03-18,163.67,164.24,156.73,160.66,1652811
2025-03-19,161.82,165.87,161.01,163.92,1003875
2025-03-20,161.58,164.88,160.98,162.84,908996
2025-03-21,161.05,164.22,160.92,164.07,674581
2025-03-24,167.04,167.89,165.175,167.6,911872
2025-03-25,168.9,170.63,168.335,170.55,802040
2025-03-26,168.99,169.58,164.85,165.11,885414
2025-03-27,164.8,165.39,162.0,162.22,804039
2025-03-28,160.5,161.81,153.635,154.37,1699721
2025-03-31,153.285,155.42,150.68,154.55,1680419
2025-04-01,153.805,158.08,153.805,157.02,1302066
2025-04-02,154.82,158.395,154.72,156.93,959936
2025-04-03,151.05,152.76,150.41,150.74,1856308
2025-04-04,148.175,151.06,145.39,145.66,2468632
2025-04-07,141.55,152.74,140.61,146.58,3145441
2025-04-08,151.2,152.23,143.06,144.72,1812681
2025-04-09,144.35,159.55,143.935,158.73,2670514
2025-04-10,156.545,157.62,149.95,152.81,2503465
2025-04-11,153.05,157.55,153.05,156.94,1466739
2025-04-14,160.05,161.71,157.57,159.09,1363056
2025-04-15,159.06,159.6,155.21,156.32,1748127
2025-04-16,153.1,155.85,151.55,153.38,1019645
2025-04-17,154.135,154.665,148.53,151.16,1259884
2025-04-21,148.88,148.915,146.1,147.63,821755
2025-04-22,148.89,152.185,148.63,151.44,1117992
2025-04-23,155.565,157.515,153.81,155.415,1172198
2025-04-24,156.15,159.59,155.825,159.035,1464925
2025-04-25,165.065,166.08,161.07,161.87,1354959
2025-04-28,162.425,163.06,158.62,160.62,1295020
2025-04-29,160.5,160.71,157.535,160.11,1165319
2025-04-30,157.975,159.27,155.43,158.79,993362
2025-05-01,160.97,161.94,158.98,161.24,1042380
2025-05-02,163.405,164.96,161.88,164.02,770087
2025-05-05,163.0,165.37,162.72,164.29,533801
2025-05-06,162.14,164.79,161.21,163.18,605573
2025-05-07,164.115,164.985,147.85,151.34,4741459
2025-05-08,154.735,155.93,152.96,154.26,2131291
2025-05-09,154.07,155.03,152.22,152.75,1065269
2025-05-12,157.49,159.09,156.25,158.49,1437109
2025-05-13,158.765,160.57,156.17,159.5,1472014
2025-05-14,159.965,167.0,159.63,165.28,1787718
2025-05-15,165.95,166.205,162.395,163.99,1140671
2025-05-16,167.725,169.33,165.66,166.21,1190891
2025-05-19,164.565,166.63,164.23,166.6,887810
2025-05-20,166.48,168.49,162.92,163.98,2198904
2025-05-21,163.67,173.12,163.67,168.57,2096923
2025-05-22,171.835,176.76,170.74,170.85,2488259
2025-05-23,169.175,169.95,167.9,168.48,1298361
2025-05-27,170.15,173.14,170.15,172.88,974639
2025-05-28,173.13,175.265,171.915,172.39,692699
